MEMBER_NO,FFP_DATE,FIRST_FLIGHT_DATE,GENDER,FFP_TIER,WORK_CITY,WORK_PROVINCE,WORK_COUNTRY,AGE,LOAD_TIME,FLIGHT_COUNT,BP_SUM,SUM_YR_1,SUM_YR_2,SEG_KM_SUM,LAST_FLIGHT_DATE,LAST_TO_END,AVG_INTERVAL,MAX_INTERVAL,EXCHANGE_COUNT,avg_discount,Points_Sum,Point_NotFlight
10707,6/27/2012,09-06-2012,Male,4,beijing,beijing,CN,32,3/31/2014,6,5088,4440,1820,12352,01-03-2014,89,96.8,220,0,0.599654307,5088,0
57436,8/14/2008,4/23/2009,Male,4,beijing,beijing,CN,38,3/31/2014,5,5002,1261,5528,11570,12/14/2013,109,68,119,0,0.640169404,5002,0
7816,01-05-2011,01-05-2011,Male,4,liuzhou,guangxi,CN,46,3/31/2014,8,6502,4875,2088,8746,4/25/2013,342,28.28571429,105,0,0.846867139,6502,0
54933,9/29/2006,11/30/2006,Male,4,beijing,beijing,CN,48,3/31/2014,9,6802,4651,2675,11264,3/16/2014,16,69,220,0,0.657542614,6802,0
12010,03-10-2008,3/22/2008,Female,4,dalianshi,liaoning,CN,53,3/31/2014,12,6318,2724,5023,10589,1/28/2014,64,40.81818182,132,2,0.699454151,6318,2
60098,10/27/2012,11-02-2012,Male,4,.,tianjin,CN,30,3/31/2014,10,5789,850,5912,11983,03-03-2014,29,54.11111111,183,0,0.618047234,5789,0
13842,11-10-2010,11-10-2010,Female,4,beijing,beijing,CN,32,3/31/2014,6,6916,2264,4488,10368,10/24/2013,160,50.2,93,0,0.714308449,6916,0
46381,03-06-2009,11-04-2009,Female,4,meizhou,guangdong,CN,27,3/31/2014,17,2088,2513,4539,21366,11/15/2013,138,36.5625,181,0,0.346617991,11689,25
32665,10-12-2011,10-12-2011,Male,4,guangzhou,guangdong,CN,63,3/31/2014,26,9492,7724,5678,9291,3/21/2014,11,27.96,89,0,0.797097191,10492,1
10951,3/23/2013,8/26/2013,Male,4,Hong Kong,Hong Kong,HK,52,3/31/2014,10,5019,0,7346,12900,1/20/2014,72,16.33333333,49,0,0.574,5019,0
8819,8/13/2008,8/13/2008,Male,4,haerbinshi,heilongjiang,CN,36,3/31/2014,7,2886,2472,3899,15525,3/31/2014,1,121,615,0,0.476940419,2886,0
8166,11-08-2010,11/19/2010,Male,4,haerbinshi,heilongjiangsheng,CN,60,3/31/2014,8,6290,1942,4870,10971,3/27/2014,5,74,255,0,0.674818157,6290,0
55506,8/27/2010,1/17/2011,Male,4,qingdaoshi,shandongsheng,CN,38,3/31/2014,7,6411,1826,5284,10337,12-09-2013,114,66.33333333,207,0,0.716161362,6411,0
38138,4/28/2005,5/22/2012,Male,4,,,CN,66,3/31/2014,8,7355,6400,1824,5722,3/28/2014,4,96.57142857,355,0,1.293720727,7355,0
39101,4/29/2008,09-04-2008,Male,4,beijing,beijing,CN,40,3/31/2014,4,8015,1552,5034,8499,1/25/2014,67,118.3333333,347,0,0.870971879,8015,0
431,9/26/2012,10/25/2012,Male,4,shantou,guangdong,CN,32,3/31/2014,11,6247,4233,4195,9100,1/15/2014,77,44.7,177,1,0.813446154,39934,35
42796,08-11-2012,9/13/2012,Male,4,guangzhou,guangdong,CN,30,3/31/2014,8,7034,6120,0,9408,03-10-2013,388,25.42857143,123,0,0.786814413,7034,0
42888,09-06-2012,09-06-2012,Female,4,shanghai,shanghai,CN,39,3/31/2014,7,6314,0,1652,9743,3/21/2014,11,93.66666667,298,0,0.759725957,6314,0
44912,10-10-2008,10-11-2008,Female,4,haerbin,heilongjiang,CN,29,3/31/2014,6,6522,0,5625,11648,10/14/2013,170,25.2,106,0,0.635436985,6522,0
45845,7/25/2006,4/19/2007,Male,4,wuhan,hubei,CN,45,3/31/2014,8,7431,0,7178,8640,1/29/2014,63,12.42857143,39,0,0.856659722,7431,0
36189,1/13/2011,04-06-2012,Female,4,shenzhen,guangdong,CN,39,3/31/2014,9,4583,3549,3179,13807,3/21/2014,11,89.375,481,0,0.536018686,14840,29
49366,3/29/2010,05-06-2010,Male,4,wulumuqi,xinjiang,CN,47,3/31/2014,8,4696,3622,603,13115,5/18/2013,319,55,223,0,0.564243233,4696,0
3019,08-10-2009,08-10-2009,Male,4,guangzhou,guangdong,CN,47,3/31/2014,11,7311,1680,6401,11426,12/23/2013,100,61.2,262,0,0.647608962,7311,0
55911,10/19/2012,2/16/2013,Male,4,shanghai,shanghai,CN,29,3/31/2014,9,6449,896,2507,10508,1/14/2014,78,41.5,112,0,0.704114008,6449,0
34061,10-02-2012,10-02-2012,Female,4,haerbin,heilongjiang,CN,30,3/31/2014,11,5935,5332,1394,13562,2/21/2014,40,50.7,359,0,0.545536057,5935,0
42863,9/27/2012,10-12-2012,Male,4,foshan,guangdong,CN,57,3/31/2014,11,6725,3332,3687,12788,9/18/2013,196,34.1,87,0,0.578475915,6725,0
28986,2/14/2013,06-09-2013,Male,4,qingdao,shandong,CN,34,3/31/2014,10,5576,0,7279,9600,3/26/2014,6,32.33333333,114,0,0.770572917,5576,0
30267,05-03-2008,05-12-2008,Female,4,guangzhou,guangdong,CN,66,3/31/2014,5,6981,4735,2863,10717,2/24/2014,37,136,475,0,0.690230475,6981,0
5542,5/23/2011,5/23/2011,Male,4,pengzhou,sichuan,CN,35,3/31/2014,10,6520,1944,3502,10419,8/24/2013,221,38.55555556,133,0,0.709927056,6520,0
4219,9/17/2009,11/29/2009,Female,4,beijing,beijing,CN,49,3/31/2014,4,6301,5840,574,8300,12/27/2013,96,199.6666667,495,0,0.89113012,6301,0
13014,1/27/2009,12-01-2011,Male,4,changchun,jilin,CN,35,3/31/2014,7,4864,3237,2697,16506,3/14/2014,18,88.5,322,0,0.448065552,4864,0
31773,7/13/2011,7/13/2011,Female,4,shanghai,shanghai,CN,40,3/31/2014,7,7053,0,2401,8931,10-11-2013,173,78.5,269,0,0.828071884,7053,1
1657,03-06-2012,3/14/2012,Female,4,guangzhou,guangdong,CN,58,3/31/2014,6,5298,4728,3308,13301,7/25/2013,251,75.6,230,0,0.555988272,5298,0
22205,6/22/2009,6/22/2009,Male,4,zhanjiangshi,guangdongsheng,CN,33,3/31/2014,7,6146,1590,4189,9607,3/29/2014,3,97.33333333,376,0,0.769714791,6146,0
47864,11/14/2007,11/14/2007,Male,4,guangzhou,guangdong,CN,66,3/31/2014,6,5928,6673,0,10621,09-09-2012,570,32,66,1,0.696215046,5928,1
19814,3/15/2012,5/24/2012,Male,4,foshan,guangdong,CN,36,3/31/2014,10,6912,5152,2344,11406,10/14/2013,170,56.44444444,202,0,0.648295634,6912,0
40332,05-05-2009,05-05-2009,Male,4,shenzhen,guangdong,CN,34,3/31/2014,8,3918,2856,4132,12808,3/22/2014,10,57.57142857,133,0,0.577302467,3918,0
5861,12/15/2011,04-11-2013,Male,4,guangzhou,guangdong,CN,53,3/31/2014,5,4877,0,6774,9620,11-01-2013,152,51,106,0,0.76860395,4877,0
10610,1/17/2012,2/17/2012,Male,4,beijing,beijing,CN,41,3/31/2014,5,5546,4495,1592,9159,7/22/2013,254,110.25,195,0,0.807280271,5546,0
14212,3/15/2011,4/14/2011,Male,6,shenyang,liaoning,CN,36,3/31/2014,9,7184,1225,5036,8760,11/16/2013,137,58.125,177,0,0.844019406,7184,0
57430,11/19/2009,11/19/2009,Male,4,chengdu,sichuan,CN,40,3/31/2014,11,7647,2340,4172,8523,01-11-2014,81,59.4,151,0,0.867471548,7647,0
58092,6/20/2009,9/20/2012,Male,4,guangzhou,guangdong,CN,51,3/31/2014,12,4262,3435,3950,14796,3/18/2014,14,49.54545455,149,0,0.499672885,4262,0
27291,02-08-2011,10/13/2012,Female,4,guangzhou,guangdong,CN,28,3/31/2014,15,2165,2750,4422,20631,2/27/2014,34,35.85714286,114,0,0.35828462,7605,17
1284,1/20/2009,06-07-2009,Male,4,guangzhou,guangdong,CN,32,3/31/2014,9,4447,2336,4713,11695,11/25/2013,128,66,197,1,0.632028217,4723,2
35275,9/25/2010,11/21/2010,Female,4,shenzhen,guangdong,CN,55,3/31/2014,4,7446,0,5609,8838,02-12-2014,49,158,458,0,0.836285359,7446,0
43182,9/29/2012,04-08-2013,Female,4,guangzhou,Pery,CN,39,3/31/2014,10,6463,0,6318,12556,03-04-2014,28,36.77777778,126,0,0.58858474,6463,0
27697,04-05-2006,06-09-2006,Female,4,taishan,guangdong,CN,31,3/31/2014,13,4895,6140,746,16180,5/30/2013,307,31.58333333,126,0,0.456739802,4895,0
6428,4/19/2012,05-01-2012,Female,4,guangzhou,guangdong,CN,50,3/31/2014,5,5677,3750,2309,12683,8/13/2013,232,117.25,362,0,0.582650792,5677,0
52382,1/16/2013,1/18/2013,Male,4,beijing,beijing,CN,38,3/31/2014,7,6705,2178,4142,11439,2/22/2014,39,66.66666667,168,0,0.646007518,6705,0
60135,01-08-2012,3/26/2012,Male,4,shenzhen,guangdong,CN,35,3/31/2014,5,5365,1254,4013,12039,3/29/2014,3,93.75,152,0,0.613797658,5365,0
45673,04-06-2006,7/17/2006,Male,4,beijing,beijing,CN,41,3/31/2014,6,6855,5775,815,8952,05-08-2013,329,72.6,274,0,0.825435657,6855,0
42553,5/16/2012,5/16/2012,Female,4,.,beijing,CN,46,3/31/2014,3,7392,6266,0,8526,5/29/2012,673,6.5,10,0,0.866666667,7392,0
45354,01-01-2012,12-11-2013,Male,5,guangzhou,guangdong,CN,30,3/31/2014,7,6504,0,6791,10734,3/29/2014,3,18.16666667,64,0,0.688390162,9064,4
56845,10/18/2008,01-02-2009,Male,4,nanning,guangxi,CN,35,3/31/2014,8,6427,2796,4469,9347,11/16/2013,137,82.28571429,407,0,0.790443993,6427,0
42847,07-09-2012,07-09-2012,Male,4,beijing,beijing,CN,31,3/31/2014,6,6809,5074,0,9619,3/14/2013,384,49.6,119,0,0.768047614,6809,0
22862,6/15/2012,6/15/2012,Male,4,guangzhou,guangdong,CN,22,3/31/2014,4,515,4214,508,8736,7/24/2013,252,134.6666667,353,0,0.845649038,515,0
52895,03-01-2011,3/13/2011,Female,4,changchun,jilin,CN,37,3/31/2014,6,6835,2880,1460,7727,5/17/2013,320,79.8,149,2,0.956050214,6835,2
6807,09-11-2012,9/27/2012,Female,4,beijing,beijing,CN,34,3/31/2014,4,4691,2638,2668,9168,7/29/2013,247,101.6666667,293,0,0.805753709,4691,0
9924,10-08-2006,09-06-2007,Male,4,changsha,hunan,CN,37,3/31/2014,12,5887,2008,4387,10875,1/16/2014,76,56.09090909,451,0,0.679231264,5887,0
38927,11/27/2007,4/22/2009,Male,4,shanghai,shanghai,CN,41,3/31/2014,8,6067,4572,884,9104,3/14/2014,18,100.4285714,265,0,0.811357645,6067,0
23247,1/24/2011,02-11-2011,Male,4,guangzhou,guangdong,CN,42,3/31/2014,8,6693,1222,5235,17486,12-05-2013,118,46.71428571,145,0,0.422420794,6693,0
2912,11-07-2007,5/26/2008,Male,4,beijing,beijing,CN,67,3/31/2014,7,6887,5503,1089,8935,1/19/2014,73,107.6666667,379,0,0.826636821,6887,0
19882,7/23/2012,7/30/2012,Male,4,Dee Why,New South Wales,AU,43,3/31/2014,8,6998,3329,3003,11264,3/20/2014,12,85.57142857,214,0,0.655677379,8498,1
21692,07-08-2009,7/13/2009,Male,4,URAYASU-CITY,CHIBA-KEN,JP,52,3/31/2014,9,4543,432,7816,11254,2/18/2014,43,51.5,116,0,0.656197796,4543,0
43984,09-11-2011,9/23/2011,Male,4,haerbin,heilongjiang　,CN,48,3/31/2014,10,6083,4510,1336,14683,12-08-2013,115,67.66666667,325,0,0.502941497,6083,0
38299,10/19/2005,02-06-2006,Male,4,shenzhen,guangdong,CN,38,3/31/2014,7,7130,652,6005,11523,01-09-2014,83,99.5,354,1,0.640828777,22630,24
52701,03-05-2010,03-06-2010,Male,4,YEOEUIDODONG,SEOUL,KR,42,3/31/2014,10,5524,10420,0,9010,1/21/2013,436,21.11111111,53,0,0.819561598,5524,0
58283,3/23/2012,3/23/2012,Male,4,zhengzhou,henan,CN,32,3/31/2014,7,6686,3280,3116,8136,11/25/2013,128,93.66666667,288,0,0.907571288,6686,0
5219,05-02-2011,02-05-2013,Male,4,ningbo,zhejiang,CN,37,3/31/2014,11,7872,880,6933,9590,09-03-2013,211,21,185,0,0.769959333,7872,0
17551,10-09-2011,10-09-2011,Male,4,xian,shanxi,CN,44,3/31/2014,8,7170,483,673,8732,2/21/2014,40,79.42857143,220,0,0.845573752,9476,1
62963,6/18/2008,6/19/2008,Male,4,kashi,xinjiang,CN,39,3/31/2014,7,5509,0,6464,11959,3/20/2014,12,4.333333333,10,0,0.617393595,5509,0
35672,05-05-2007,05-05-2007,Male,4,yanji,jilin,CN,49,3/31/2014,12,6753,903,2840,9827,3/21/2014,11,46.09090909,223,0,0.751311692,6753,0
56388,09-02-2005,10/16/2006,Male,4,shenzhen,guangdong,CN,47,3/31/2014,9,5148,1750,5330,12319,03-06-2014,26,54,165,1,0.599308385,7793,20
24418,4/24/2012,4/24/2012,Male,4,yulin,shanxi,CN,39,3/31/2014,9,7325,3900,1853,8183,3/16/2014,16,86.5,274,0,0.902174019,7325,0
46661,10-12-2011,11/15/2011,Female,4,beijing,beijing,CN,32,3/31/2014,6,7390,2600,4343,7839,1/13/2014,79,98.6,243,0,0.941681337,7390,0
61864,10/14/2010,10/14/2010,Male,4,suzhoushi,jiangsu,CN,31,3/31/2014,10,5173,750,0,10473,6/13/2013,293,48.66666667,132,1,0.704820968,6822,15
36694,5/19/2006,5/19/2006,Female,4,guangzhou,guangdong,CN,47,3/31/2014,6,4458,2946,1561,15199,2/19/2014,42,84.6,356,0,0.485635897,4458,0
53681,8/19/2007,8/19/2007,Female,4,shenyang,liaoning,CN,45,3/31/2014,6,5890,1950,2644,12444,03-12-2014,20,111.4,205,0,0.593142077,5890,0
46720,02-05-2012,7/30/2012,Male,4,beijing,beijing,CN,41,3/31/2014,5,5304,6224,0,9934,12/23/2012,465,36.5,127,0,0.74293336,5304,0
33710,08-09-2012,08-09-2012,Male,4,nanning,guangxi,CN,44,3/31/2014,6,5635,4439,423,8316,09-05-2013,209,78.4,386,0,0.887468735,5635,0
42175,12/21/2011,12/21/2011,Male,4,beijing,beijing,CN,48,3/31/2014,11,6576,4575,1608,10812,3/28/2014,4,71,273,0,0.682497225,6576,0
27043,1/22/2008,1/22/2008,Male,4,wulumuqi,xinjiang,CN,53,3/31/2014,16,6090,1567,965,10328,01-02-2014,90,42.53333333,166,0,0.714469404,7090,2
60842,06-03-2012,09-03-2012,Male,4,WLST VANCOUVER,BC,CA,63,3/31/2014,3,6312,5208,1190,6985,5/18/2013,319,128.5,255,0,1.056406586,6312,0
28191,12-04-2006,12-04-2006,Male,4,,SEOUL,KR,49,3/31/2014,14,4582,2730,4397,13886,3/24/2014,8,55.46153846,186,0,0.531397091,4582,0
51324,5/21/2012,5/22/2012,Male,4,,beijing,CN,34,3/31/2014,13,6722,4591,2025,10054,10-12-2013,172,42.33333333,154,0,0.733903919,6722,0
52889,2/24/2012,2/24/2012,Male,4,shenyang,liaoning,CN,40,3/31/2014,9,7344,4860,2443,8034,01-07-2014,85,79.875,177,0,0.918410505,8982,2
20761,09-08-2007,09-09-2007,Male,4,wenzhou,zhejiang,CN,52,3/31/2014,11,6539,2450,4391,10424,12-10-2013,113,48.8,247,0,0.707813699,6539,0
41546,07-02-2011,7/13/2011,Male,4,xinmi,henan,CN,32,3/31/2014,8,6529,2303,4492,11088,2/17/2014,44,66.71428571,168,0,0.665420274,6529,0
41695,11/29/2011,11/29/2011,Male,4,jinan,shandong,CN,46,3/31/2014,10,5060,4911,2452,10741,12/29/2013,94,61.77777778,208,0,0.686895075,5060,0
17703,04-09-2006,04-09-2006,Male,4,qingdao,shandong,CN,47,3/31/2014,11,6672,7206,0,9034,12-09-2012,479,19.2,86,0,0.816675891,6672,0
56145,02-07-2005,12/18/2005,Male,4,beijing,beijing,CN,58,3/31/2014,3,7096,5820,1040,5374,07-01-2013,275,190.5,380,3,1.372861928,8184,4
11304,9/20/2005,8/28/2006,Male,4,shenzhen,guangdong,CN,39,3/31/2014,6,4532,690,5744,10303,3/25/2014,7,110,345,0,0.716064253,4532,0
31414,01-10-2010,05-04-2012,Female,4,qingdao,shandong,CN,40,3/31/2014,6,5249,2379,3674,12997,11/23/2013,130,113.6,320,0,0.567637147,6749,1
35223,10-05-2009,9/29/2011,Male,4,hashi,heilongjiang,CN,43,3/31/2014,5,4807,4159,0,12624,10-06-2012,543,12.5,43,0,0.584351236,4807,0
20039,10/31/2012,10/31/2012,Male,4,hangzhou,zhejiang,CN,32,3/31/2014,5,5977,4900,1523,10050,2/16/2014,45,118.25,357,0,0.734,5977,0
35827,8/18/2007,8/18/2007,Male,4,HRB,heilongjiang,CN,46,3/31/2014,10,4880,4310,0,13013,10/22/2013,162,55.66666667,279,0,0.566856989,4880,0
9039,11/17/2010,10/24/2011,Male,4,jiangmen,guangdong,CN,39,3/31/2014,4,6105,6375,0,7868,3/22/2013,376,62.66666667,186,0,0.9375,8256,18
39360,8/29/2008,04-01-2010,Female,4,guangzhou,guangdong,CN,38,3/31/2014,4,6487,6375,0,7868,11-07-2012,511,41.66666667,98,0,0.9375,6487,0
8400,08-01-2011,11/22/2012,Male,4,kashi,xinjiang,CN,47,3/31/2014,6,6130,2315,4489,9397,1/27/2014,65,86.2,290,0,0.784830265,6130,0
5699,08-01-2011,08-01-2011,Male,4,beijing,beijing,CN,48,3/31/2014,6,6683,7110,0,7375,06-12-2012,659,9.2,22,0,1,6683,1
31129,06-01-2009,11-01-2013,Male,4,beijing,beijing,CN,40,3/31/2014,7,8025,0,6572,11272,3/24/2014,8,24,85,0,0.654251242,8025,0
51584,11-05-2012,12-04-2012,Male,4,qingdao,shandong,CN,33,3/31/2014,9,4930,2560,4020,11240,3/20/2014,12,59,152,0,0.656106762,4930,0
45313,09-08-2011,10/23/2013,Female,4,foshan,guangdong,CN,35,3/31/2014,8,5667,0,7189,11023,03-09-2014,23,19.71428571,80,0,0.668995736,5982,6
16554,03-01-2013,03-01-2013,Male,4,,,KH,47,3/31/2014,5,6240,1500,5435,10266,2/18/2014,43,88.5,244,0,0.718255406,6240,0
34173,3/23/2013,4/19/2013,Male,4,shanghai,shanghai,CN,35,3/31/2014,9,4185,0,4262,12027,3/22/2014,10,42.25,135,0,0.613080569,4185,0
7469,1/16/2013,5/30/2013,Male,4,haerbin,heilongjiang,CN,47,3/31/2014,9,7651,0,7007,9090,3/28/2014,4,37.875,137,0,0.811111111,7651,0
48074,03-05-2008,03-05-2008,Female,4,shenzhen,guangdong,CN,43,3/31/2014,9,5943,3184,3356,11320,02-12-2014,49,66.625,241,0,0.651319788,6397,1
16018,10/28/2012,10/28/2012,Female,4,changchunshi,jilinsheng,CN,30,3/31/2014,8,5680,1584,3146,10760,01-01-2014,91,61.42857143,206,0,0.685214684,8080,3
51667,7/30/2012,7/30/2012,Male,4,beijing,beijing,CN,28,3/31/2014,4,7442,6386,0,9512,8/15/2012,595,5.333333333,12,0,0.775,7442,0
4633,3/18/2010,3/18/2010,Male,4,beijing,beijing,CN,47,3/31/2014,8,6598,4881,365,9000,4/29/2013,338,50,199,0,0.819077778,6598,0
24828,8/17/2012,12-12-2012,Male,5,beijing,beijing,CN,37,3/31/2014,7,6639,690,4155,8686,8/30/2013,215,43.5,67,0,0.848519457,6639,0
30760,11-04-2008,08-02-2013,Female,4,,,CN,53,3/31/2014,9,5271,0,6744,12064,03-04-2014,28,26.875,106,0,0.610848806,5271,0
22831,10-01-2010,10-05-2010,Male,4,qingdao,shandong,CN,41,3/31/2014,7,8130,5032,850,11360,05-01-2013,336,63.33333333,167,0,0.648697183,8130,0
2407,05-12-2007,05-12-2007,Male,4,kunming,yunnan,CN,46,3/31/2014,5,5778,4785,1848,8486,09-03-2013,211,129.25,278,0,0.868303087,7278,1
51833,9/14/2012,9/14/2012,Male,4,beijingshi,beijingshi,CN,53,3/31/2014,7,5568,3884,3135,10356,12-06-2013,117,74.66666667,146,0,0.711451333,5568,0
61781,5/18/2010,5/18/2010,Female,4,beijing,beijing,CN,61,3/31/2014,7,5346,2592,4312,11024,02-12-2014,49,106.5,181,0,0.668240203,5346,0
22810,11-03-2010,12-05-2010,Male,4,nanjing,jiangsu,CN,51,3/31/2014,13,4032,4042,3364,13260,12/28/2013,95,44.33333333,142,0,0.555539216,4217,1
50059,4/19/2011,4/19/2011,Male,4,fanyu,guangdong,CN,41,3/31/2014,6,5411,4578,2091,10427,12/28/2013,95,104.4,225,1,0.706444807,5411,1
53192,4/17/2012,4/17/2012,Female,4,jiamusishi,heilongjiang,CN,34,3/31/2014,6,5524,3116,3500,11193,4/28/2013,339,75.2,213,0,0.65804074,5524,0
44428,05-09-2011,11/20/2011,Male,4,wulumuqi,xinjiang,CN,46,3/31/2014,4,6752,0,6300,10784,3/25/2014,7,81.66666667,134,0,0.682997033,6752,0
10505,5/18/2011,8/29/2011,Female,4,shanghai,shanghai,CN,32,3/31/2014,7,5024,0,0,10479,6/29/2013,277,69.5,154,0,0.702857143,5024,0
22238,09-11-2009,09-11-2009,Male,4,daqing,heilongjiang,CN,36,3/31/2014,5,5852,6330,0,10708,09-05-2012,574,23.25,38,0,0.687794173,5852,0
59588,6/30/2011,6/30/2011,Male,4,shanghai,shanghai,CN,41,3/31/2014,4,7423,1920,2980,7587,8/29/2013,216,166,273,0,0.970713062,7423,0
28268,08-09-2007,10/25/2007,Male,4,guangzhou,guangdong,CN,39,3/31/2014,7,6377,4028,2328,13274,2/23/2014,38,106.1666667,259,2,0.554825222,11982,31
50065,02-04-2011,03-03-2011,Female,4,guangzhou,guangdong,CN,33,3/31/2014,9,5467,0,7179,11834,03-10-2014,22,22.75,50,0,0.622322968,5467,0
38813,12-12-2007,1/21/2008,Female,4,shenzhen,guangdong,CN,46,3/31/2014,9,5365,2652,4548,13967,3/21/2014,11,68.5,212,0,0.527266414,6865,2
58372,10-01-2009,11-01-2009,Male,4,xianghe,hebei,CN,35,3/31/2014,7,5650,6423,0,12674,02-07-2013,419,51.5,150,0,0.581039924,5650,0
15002,4/24/2012,5/31/2012,Male,4,guangzhou,guangdong,CN,31,3/31/2014,8,6225,6275,0,9045,02-06-2013,420,35.85714286,94,0,0.814079602,6225,0
40016,2/14/2009,12-10-2009,Male,4,shenyang,liaoning,CN,54,3/31/2014,5,5232,3523,2518,13364,5/24/2013,313,83,242,0,0.550983987,5232,0
41464,09-04-2011,9/19/2011,Male,4,,,HK,50,3/31/2014,16,4928,7626,3223,9814,9/25/2013,189,34.8,102,0,0.750203791,4928,0
12965,04-07-2009,7/30/2009,Male,4,,,HK,73,3/31/2014,5,3990,3201,2000,10670,5/25/2013,312,87.25,160,0,0.69,3990,0
22569,10-12-2011,11-06-2011,Male,4,suzhou,jiangsu,CN,37,3/31/2014,4,6545,3955,0,6469,12/17/2012,471,71,204,0,1.137919307,6545,0
4544,10/17/2011,1/19/2012,Male,4,fuzhoushi,fujian,CN,45,3/31/2014,7,6997,4512,629,8785,8/22/2013,223,81.16666667,220,0,0.837882755,6997,0
23957,9/30/2011,6/16/2013,Female,4,langfang,hebei,CN,37,3/31/2014,3,5913,0,6242,8526,07-01-2013,275,7.5,12,0,0.863333333,5913,0
14145,6/22/2011,6/22/2011,Female,4,wuhanshi,hubeisheng,CN,56,3/31/2014,10,6221,2106,4819,10824,10/28/2013,156,62.44444444,231,0,0.679968588,6221,0
51182,01-09-2012,01-09-2012,Male,4,beijing,beijing,CN,45,3/31/2014,8,7986,5788,1400,8361,11-09-2013,144,81,339,0,0.880229638,7986,0
47099,12-10-2004,3/27/2005,Male,4,,,SG,47,3/31/2014,10,5039,2127,3610,12425,3/14/2014,18,64.44444444,309,0,0.592296982,5039,0
36160,1/13/2011,9/13/2011,Male,4,beijing,beijing,CN,28,3/31/2014,5,5006,4900,490,9682,9/15/2013,199,87.25,203,0,0.760066102,7368,17
55449,10/14/2009,04-06-2010,Male,4,dalian,liaoning,CN,38,3/31/2014,15,6431,6178,2765,9039,03-08-2014,24,43.07142857,351,0,0.814085629,6431,0
47510,6/30/2007,7/26/2010,Male,4,guangzhou,guangdong,CN,44,3/31/2014,5,4282,4554,1225,14738,06-02-2013,304,64.75,153,0,0.499237346,4390,1
11608,2/20/2008,09-10-2012,Female,4,guangzhou,guangdong,CN,34,3/31/2014,5,7124,5428,0,9717,11/14/2012,504,16.25,54,0,0.75712154,7124,0
3572,09-08-2012,09-08-2012,Female,4,foshan,guangdong,CN,36,3/31/2014,4,7348,4828,0,8673,9/16/2012,563,2.666666667,5,0,0.8482532,7348,0
52533,3/26/2013,3/26/2013,Male,4,hangzhoushi,zhejiangsheng,CN,31,3/31/2014,9,4953,2250,4950,12154,10-05-2013,179,24.125,89,0,0.605279743,4953,0
22186,6/22/2010,8/24/2010,Male,4,guangzhou,guangdong,CN,32,3/31/2014,9,6941,3596,3412,10690,07-11-2013,265,44.375,264,0,0.688056127,6941,0
7355,3/25/2013,07-10-2013,Male,4,shanghaishi,shanghaishi,CN,42,3/31/2014,8,5919,0,2763,10609,3/19/2014,13,36.14285714,101,0,0.693295315,5919,0
33292,04-03-2012,04-03-2012,Female,4,guangzhou,guangdong,CN,36,3/31/2014,6,5843,6630,0,10255,1/26/2013,431,59.6,238,0,0.717220868,5843,0
17358,11-03-2012,11-03-2012,Female,4,haerbin,heilongjiang,CN,46,3/31/2014,11,4718,1176,6582,12406,3/21/2014,11,50.4,208,0,0.592864743,4718,0
35864,11/26/2008,11/26/2008,Male,4,PEK,　,CN,58,3/31/2014,6,7547,3312,3335,8792,3/28/2014,4,88.4,284,0,0.836534349,7547,0
3310,05-12-2008,05-12-2008,Male,4,shanghai,shanghai,CN,46,3/31/2014,9,4950,0,2367,14130,2/22/2014,39,81.875,161,0,0.520494692,4950,0
24227,10/25/2012,11-08-2012,Male,4,guangzhou,guangdong,CN,34,3/31/2014,17,4866,4505,3527,14854,11-09-2013,144,22.875,118,0,0.49508146,4866,0
12306,5/18/2008,5/18/2008,Male,4,zhongqing,zhongqing,CN,45,3/31/2014,9,6334,4531,2412,9870,8/20/2013,225,61.75,211,0,0.745075988,6334,0
52813,6/30/2010,6/30/2010,Male,4,dalian,liaoning,CN,52,3/31/2014,14,6400,9017,0,8106,11/18/2012,500,17.61538462,46,0,0.907142857,6400,0
53045,04-06-2012,6/21/2012,Male,4,shenyangshi,liaoningsheng,CN,38,3/31/2014,5,5953,4798,1271,10049,6/20/2013,286,91,152,0,0.731684745,5953,0
26626,9/24/2006,9/24/2006,Male,4,dalian,liaoning,CN,50,3/31/2014,9,5720,729,1311,8923,11/18/2013,135,74.25,277,2,0.823831671,5720,2
2451,7/16/2007,1/13/2010,Female,4,hefei,anhui,CN,41,3/31/2014,10,5994,3945,2226,11113,11/30/2013,123,58.44444444,229,0,0.66141096,5994,0
55303,07-01-2007,09-05-2012,Male,4,shanghai,shanghai,CN,50,3/31/2014,14,4119,1421,3406,16281,10/15/2013,169,31.15384615,86,0,0.451457527,4119,0
30886,7/17/2010,3/20/2011,Male,6,xinzhengxian,henan,CN,48,3/31/2014,10,6668,6550,635,7871,9/23/2013,191,58.33333333,191,0,0.933782239,6668,0
17929,08-11-2005,08-11-2005,Male,4,haerbin,heilongjiang,CN,57,3/31/2014,8,7709,1796,4181,14494,2/23/2014,38,75.28571429,285,0,0.507024286,7709,0
36075,11/18/2010,1/16/2011,Male,4,guangzhou,guangdong,CN,38,3/31/2014,8,4395,5840,678,12966,06-05-2013,301,48.71428571,172,0,0.566746876,4800,3
777,7/17/2006,11-08-2006,Male,4,beijing,beijing,CN,42,3/31/2014,10,6721,2447,3138,11311,12/27/2013,96,47.33333333,99,0,0.649666696,6721,0
